label,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
Mae_Geri,0.48367393016815186,0.15801265835762024,-0.3292618989944458,0.9999933242797852,0.4912993311882019,0.14050862193107605,-0.30680036544799805,0.9999840259552002,0.4948270916938782,0.1415107250213623,-0.3068113923072815,0.9999854564666748,0.4989562928676605,0.14277943968772888,-0.3067711293697357,0.9999784231185913,0.4788046181201935,0.14044970273971558,-0.30669477581977844,0.999981164932251,0.4741794168949127,0.14125338196754456,-0.30671069025993347,0.9999845027923584,0.4704614579677582,0.1424151360988617,-0.3066711723804474,0.9999771118164062,0.5072433352470398,0.15659037232398987,-0.18426676094532013,0.9999769926071167,0.4667065143585205,0.1541040539741516,-0.18366608023643494,0.9999830722808838,0.49171018600463867,0.18159139156341553,-0.28552109003067017,0.9999948740005493,0.4762535095214844,0.1805652379989624,-0.2854093909263611,0.9999951124191284,0.5410171747207642,0.29080480337142944,-0.14806652069091797,0.9999488592147827,0.43391624093055725,0.2860393822193146,-0.14641448855400085,0.9999567270278931,0.5603461861610413,0.3956066370010376,-0.3315475881099701,0.9888920187950134,0.41476210951805115,0.40524670481681824,-0.3118552565574646,0.9886061549186707,0.536561131477356,0.4588658809661865,-0.6079052090644836,0.9831724166870117,0.44142866134643555,0.46350279450416565,-0.5765920281410217,0.9754106998443604,0.5276070237159729,0.49247244000434875,-0.6747164726257324,0.9735142588615417,0.449103444814682,0.4921790659427643,-0.6408075094223022,0.9626113176345825,0.5204083323478699,0.4775266647338867,-0.6791347861289978,0.9726862907409668,0.45594897866249084,0.482042133808136,-0.6453107595443726,0.9607230424880981,0.5204731225967407,0.4685121178627014,-0.6165522336959839,0.9587514400482178,0.4556067883968353,0.47358542680740356,-0.584933876991272,0.9438577890396118,0.5137361288070679,0.5463014841079712,-0.0011113323271274567,0.9999109506607056,0.4562079906463623,0.5448113083839417,0.001113960170187056,0.9999252557754517,0.5193516612052917,0.7291213870048523,-0.06838629394769669,0.9933051466941833,0.45664429664611816,0.7263857126235962,-0.0832345113158226,0.9952555298805237,0.5115090012550354,0.8983603715896606,0.15484264492988586,0.9909979104995728,0.46512311697006226,0.8904305696487427,0.14686933159828186,0.9913296699523926,0.5067363977432251,0.9160913228988647,0.16688095033168793,0.9049488306045532,0.47301000356674194,0.9093139171600342,0.16022655367851257,0.8694494366645813,0.5208190679550171,0.956217348575592,0.025023674592375755,0.983618438243866,0.4557323753833771,0.9542723298072815,0.019308747723698616,0.9860169291496277
Mae_Geri,0.4836762845516205,0.1586708277463913,-0.3450648784637451,0.9999921917915344,0.491364061832428,0.14139577746391296,-0.32302603125572205,0.9999820590019226,0.49530118703842163,0.14237579703330994,-0.32306960225105286,0.9999831914901733,0.49924957752227783,0.14365921914577484,-0.32309654355049133,0.9999762177467346,0.4787767231464386,0.14094294607639313,-0.3215599060058594,0.9999794960021973,0.4741534888744354,0.1415162831544876,-0.3216107487678528,0.9999825954437256,0.47051578760147095,0.14258192479610443,-0.3216269910335541,0.9999754428863525,0.5072354674339294,0.1568118929862976,-0.1973896324634552,0.999973714351654,0.4669914245605469,0.15453296899795532,-0.19020195305347443,0.9999803900718689,0.49175089597702026,0.18319164216518402,-0.2992374002933502,0.9999940395355225,0.47623518109321594,0.18216472864151,-0.29730531573295593,0.9999942779541016,0.5408926010131836,0.29082053899765015,-0.1467369943857193,0.9999415278434753,0.4340924024581909,0.28489986062049866,-0.1361445188522339,0.9999457001686096,0.5603788495063782,0.3984047472476959,-0.24761879444122314,0.9887629151344299,0.41477203369140625,0.40555861592292786,-0.23444105684757233,0.9871507883071899,0.5364277958869934,0.4603945314884186,-0.4610186219215393,0.9819119572639465,0.44130077958106995,0.4634976387023926,-0.4615153968334198,0.9730619788169861,0.5267487168312073,0.4919416904449463,-0.5173970460891724,0.9709160923957825,0.4491014778614044,0.49140387773513794,-0.5179253816604614,0.9588099718093872,0.5193518996238708,0.4760444164276123,-0.5316118001937866,0.9702442288398743,0.45596665143966675,0.4789228141307831,-0.5292964577674866,0.9570139050483704,0.5199402570724487,0.46751540899276733,-0.47101208567619324,0.955825924873352,0.4556023180484772,0.4698960781097412,-0.47118815779685974,0.939510703086853,0.5137618184089661,0.5478296279907227,-0.0026370638515800238,0.999894917011261,0.45625004172325134,0.5457305908203125,0.002607117174193263,0.9999119639396667,0.5188581943511963,0.7327283620834351,-0.008196537382900715,0.9934518337249756,0.4558238387107849,0.7303183674812317,-0.0013210233300924301,0.995231032371521,0.5115091800689697,0.8983632326126099,0.22250042855739594,0.9910171627998352,0.4652494788169861,0.8910137414932251,0.2261301428079605,0.9914430379867554,0.5063751935958862,0.9162026047706604,0.23664170503616333,0.9058240652084351,0.4730144441127777,0.9119619727134705,0.24080999195575714,0.8721163868904114,0.5210234522819519,0.9557939171791077,0.10191628336906433,0.9836768507957458,0.45424509048461914,0.9550139307975769,0.10791885852813721,0.986051619052887
Mae_Geri,0.48365160822868347,0.15877021849155426,-0.34168246388435364,0.9999910593032837,0.4913647472858429,0.1415693312883377,-0.3194868564605713,0.9999801516532898,0.49548691511154175,0.1425769180059433,-0.3195182979106903,0.9999809861183167,0.49937838315963745,0.14388057589530945,-0.31952059268951416,0.9999740719795227,0.4786073863506317,0.14102470874786377,-0.31859034299850464,0.9999778270721436,0.47401484847068787,0.1415478140115738,-0.3186255097389221,0.9999806880950928,0.470515638589859,0.14259986579418182,-0.3186160624027252,0.9999736547470093,0.5072058439254761,0.15683266520500183,-0.19490724802017212,0.999970555305481,0.4670165479183197,0.15463519096374512,-0.1882384568452835,0.999977707862854,0.49175310134887695,0.1836734265089035,-0.29661545157432556,0.9999932050704956,0.47613781690597534,0.1825277954339981,-0.29564645886421204,0.9999934434890747,0.5407020449638367,0.2907756268978119,-0.14145496487617493,0.9999352097511292,0.43415576219558716,0.2842107117176056,-0.12819314002990723,0.9999351501464844,0.5603813529014587,0.39850661158561707,-0.2419315129518509,0.9886348843574524,0.4147994816303253,0.40561845898628235,-0.22895102202892303,0.9857763648033142,0.5364295840263367,0.4607411026954651,-0.45576921105384827,0.98089599609375,0.4409174621105194,0.46336081624031067,-0.45693257451057434,0.9710400104522705,0.5265786051750183,0.4912032186985016,-0.5122430324554443,0.9688684344291687,0.44897350668907166,0.4906303882598877,-0.5133349299430847,0.955619752407074,0.5191160440444946,0.4748048186302185,-0.5258122086524963,0.9683370590209961,0.455916166305542,0.4770807921886444,-0.5241938829421997,0.9539150595664978,0.5198543071746826,0.4665030837059021,-0.46561670303344727,0.9535844922065735,0.455480694770813,0.46773484349250793,-0.4665197432041168,0.9359480142593384,0.5137699842453003,0.5483568906784058,-0.003607498249039054,0.9998804926872253,0.4562665820121765,0.5461610555648804,0.003565877443179488,0.9998995065689087,0.5185379981994629,0.7341135144233704,-0.0016272393986582756,0.9935898780822754,0.4554254412651062,0.7324521541595459,0.005259192548692226,0.9951968789100647,0.5115153193473816,0.8984243273735046,0.22299104928970337,0.9910593628883362,0.465378999710083,0.8914803862571716,0.228323295712471,0.9915160536766052,0.5062500238418579,0.9165078401565552,0.23651880025863647,0.9064690470695496,0.473012775182724,0.9134092926979065,0.24254649877548218,0.8740866780281067,0.5211669206619263,0.9552400708198547,0.10316992551088333,0.983720600605011,0.4532659947872162,0.9553213715553284,0.11144588887691498,0.9860104918479919
Mae_Geri,0.48364707827568054,0.15886639058589935,-0.3481762409210205,0.9999902248382568,0.4913698732852936,0.1417255848646164,-0.3260083496570587,0.9999787211418152,0.4956232011318207,0.14275439083576202,-0.3260526955127716,0.9999793171882629,0.4994618892669678,0.14404991269111633,-0.3260810673236847,0.9999725222587585,0.47851499915122986,0.1410970389842987,-0.32445260882377625,0.9999765753746033,0.47393307089805603,0.1415727585554123,-0.32450634241104126,0.9999792575836182,0.47051605582237244,0.1426122635602951,-0.32452118396759033,0.9999724626541138,0.5071354508399963,0.1568354368209839,-0.20063844323158264,0.9999680519104004,0.4670316278934479,0.1546810418367386,-0.19204309582710266,0.9999758005142212,0.4917535185813904,0.1839090883731842,-0.3025769591331482,0.9999926090240479,0.4760769307613373,0.18271483480930328,-0.3005335330963135,0.999992847442627,0.5405839085578918,0.2907744348049164,-0.142767533659935,0.9999299049377441,0.43419259786605835,0.28370401263237,-0.13159134984016418,0.9999279975891113,0.5603342652320862,0.39930301904678345,-0.25022199749946594,0.988542914390564,0.41475486755371094,0.40558165311813354,-0.2378482073545456,0.9849274754524231,0.5362913608551025,0.46184593439102173,-0.46633896231651306,0.9799922108650208,0.44052910804748535,0.46312272548675537,-0.46917983889579773,0.9696439504623413,0.5262492895126343,0.4911758601665497,-0.5234320163726807,0.967003583908081,0.44882214069366455,0.49003317952156067,-0.5264602899551392,0.9532468914985657,0.5188447833061218,0.47450241446495056,-0.5372194051742554,0.966605007648468,0.4558316767215729,0.4758216440677643,-0.537145733833313,0.9516218304634094,0.5196775197982788,0.4662666916847229,-0.476383775472641,0.9514844417572021,0.4553104639053345,0.46626248955726624,-0.4787917733192444,0.9332744479179382,0.5137784481048584,0.5486195087432861,-0.003860048484057188,0.9998694062232971,0.4562681019306183,0.5463501214981079,0.0038100520614534616,0.9998906254768372,0.5183597207069397,0.7347432374954224,-0.006355238612741232,0.9936788082122803,0.455220490694046,0.732779324054718,-0.003192025702446699,0.9951423406600952,0.5115305781364441,0.8984236717224121,0.2207498699426651,0.9910609722137451,0.4655705690383911,0.8915387392044067,0.2232891321182251,0.9915472865104675,0.506218433380127,0.9165580868721008,0.23447583615779877,0.9068412780761719,0.47301918268203735,0.9136394262313843,0.23787929117679596,0.8753703236579895,0.521182656288147,0.9545853734016418,0.09887195378541946,0.9837471842765808,0.4530375003814697,0.9553789496421814,0.10433626919984818,0.9859868288040161
Mae_Geri,0.4836331605911255,0.15887007117271423,-0.3464338481426239,0.99998939037323,0.49137189984321594,0.14173810184001923,-0.3243463635444641,0.9999772906303406,0.4957157373428345,0.14278051257133484,-0.3243899345397949,0.999977707862854,0.49952009320259094,0.14407660067081451,-0.32441526651382446,0.9999710321426392,0.47840380668640137,0.1410980075597763,-0.32273581624031067,0.999975323677063,0.4738353490829468,0.1415683627128601,-0.32278895378112793,0.9999778866767883,0.4705125689506531,0.14260245859622955,-0.3228030204772949,0.9999712705612183,0.5070675611495972,0.15682177245616913,-0.19984018802642822,0.9999656677246094,0.4670330584049225,0.15469048917293549,-0.19138260185718536,0.9999737739562988,0.49175402522087097,0.1839994341135025,-0.30122148990631104,0.9999920129776001,0.4759920835494995,0.1827748566865921,-0.2990916669368744,0.9999922513961792,0.5405346751213074,0.29082944989204407,-0.14310112595558167,0.9999247193336487,0.43423178791999817,0.2833404541015625,-0.13135091960430145,0.9999204874038696,0.5603370070457458,0.40038982033729553,-0.2439556121826172,0.9885347485542297,0.414704293012619,0.40560612082481384,-0.23146435618400574,0.984110414981842,0.536289393901825,0.46242159605026245,-0.4557080566883087,0.9792866706848145,0.44029682874679565,0.46255162358283997,-0.4590495526790619,0.968230664730072,0.5261170268058777,0.4911321997642517,-0.5115854740142822,0.9654130339622498,0.4488012194633484,0.48925185203552246,-0.5152502059936523,0.9508195519447327,0.5187768936157227,0.47411441802978516,-0.5251753330230713,0.9651259779930115,0.4558281898498535,0.4747712314128876,-0.5259307026863098,0.949264407157898,0.5196495056152344,0.4659403860569,-0.4654258191585541,0.9497499465942383,0.4552709460258484,0.4650666117668152,-0.4684995114803314,0.9305616617202759,0.5137750506401062,0.5489405989646912,-0.003912322223186493,0.9998569488525391,0.4562539756298065,0.546493649482727,0.0038611791096627712,0.9998801946640015,0.5182532668113708,0.7352032661437988,-0.004233113490045071,0.993742048740387,0.4551011621952057,0.7331582903862,-0.0021748915314674377,0.9951065182685852,0.5115480422973633,0.8984249830245972,0.2209220677614212,0.9910329580307007,0.46562260389328003,0.8915866613388062,0.2212924361228943,0.9915636777877808,0.5061783790588379,0.9166146516799927,0.2345038503408432,0.9068794846534729,0.4729836881160736,0.9137587547302246,0.23564398288726807,0.8761906623840332,0.5211801528930664,0.9540499448776245,0.09971332550048828,0.9836893677711487,0.4529883563518524,0.9554035067558289,0.10247071832418442,0.9859041571617126
Mae_Geri,0.48354572057724,0.15886922180652618,-0.350048303604126,0.9999887943267822,0.49133238196372986,0.14173458516597748,-0.3280170261859894,0.9999763369560242,0.4957253038883209,0.1427793651819229,-0.3280627727508545,0.9999765753746033,0.49952834844589233,0.14407311379909515,-0.32809340953826904,0.999970018863678,0.47816190123558044,0.14109453558921814,-0.3260856568813324,0.9999744892120361,0.47366395592689514,0.14155492186546326,-0.3261435031890869,0.9999768733978271,0.47046592831611633,0.1425815373659134,-0.3261636197566986,0.9999704957008362,0.5069469809532166,0.15668301284313202,-0.20307940244674683,0.9999640583992004,0.4670152962207794,0.15469132363796234,-0.1934267282485962,0.9999722838401794,0.4917033314704895,0.184025838971138,-0.304609090089798,0.9999915957450867,0.47583603858947754,0.18280130624771118,-0.3020583391189575,0.9999918341636658,0.5405302047729492,0.29083549976348877,-0.14401987195014954,0.9999215006828308,0.4342600703239441,0.282996267080307,-0.13244064152240753,0.9999145865440369,0.5603839755058289,0.4010409116744995,-0.24449123442173004,0.9886789321899414,0.41466766595840454,0.40583154559135437,-0.2316049486398697,0.9833967089653015,0.53642338514328,0.4630320370197296,-0.45525461435317993,0.9790518879890442,0.4402945935726166,0.4624645709991455,-0.4592762291431427,0.967099130153656,0.5261073708534241,0.49115678668022156,-0.5112619400024414,0.9645498394966125,0.44897621870040894,0.48916950821876526,-0.5156522989273071,0.9487930536270142,0.5187843441963196,0.4739740490913391,-0.5248125791549683,0.9643531441688538,0.45601847767829895,0.4746764600276947,-0.5263243913650513,0.9472878575325012,0.5196760892868042,0.46579331159591675,-0.46483972668647766,0.9488815069198608,0.4553479850292206,0.46482929587364197,-0.46867236495018005,0.9282733201980591,0.5137752890586853,0.5492087602615356,-0.003923406824469566,0.999846875667572,0.45625039935112,0.5466288328170776,0.003872582456097007,0.9998717904090881,0.5180941224098206,0.7354492545127869,-0.004494614899158478,0.9937455654144287,0.4550410807132721,0.7332468628883362,-0.0056197321973741055,0.9950275421142578,0.5115578174591064,0.898425281047821,0.2222585678100586,0.9909144639968872,0.4656818211078644,0.8916236758232117,0.21976496279239655,0.9915341734886169,0.5061336159706116,0.9166401028633118,0.23602330684661865,0.9067074060440063,0.4729553163051605,0.9138506650924683,0.23434174060821533,0.8766875863075256,0.5211796164512634,0.9535591006278992,0.10093419998884201,0.9835067987442017,0.4529658854007721,0.9554215669631958,0.09991007298231125,0.9857850074768066
Mae_Geri,0.48338958621025085,0.15887892246246338,-0.3517473340034485,0.9999881982803345,0.49125900864601135,0.14173968136310577,-0.32983097434043884,0.9999754428863525,0.49572426080703735,0.14278453588485718,-0.32987675070762634,0.9999755024909973,0.4995281994342804,0.1440761834383011,-0.329908549785614,0.9999690651893616,0.47791415452957153,0.14110824465751648,-0.3278120756149292,0.999973714351654,0.4734959900379181,0.14155851304531097,-0.327871710062027,0.999975860118866,0.4704066812992096,0.1425817757844925,-0.32789310812950134,0.9999697208404541,0.5067670345306396,0.15659339725971222,-0.2047400325536728,0.999962568283081,0.46700409054756165,0.15469259023666382,-0.19474661350250244,0.9999708533287048,0.49152809381484985,0.18407368659973145,-0.30617815256118774,0.9999911785125732,0.47559991478919983,0.1828525960445404,-0.30351459980010986,0.9999914169311523,0.5405238270759583,0.2908412516117096,-0.14457523822784424,0.9999188184738159,0.43429744243621826,0.28261780738830566,-0.1326577514410019,0.9999092221260071,0.560446560382843,0.40122780203819275,-0.24205382168293,0.9888449311256409,0.41462892293930054,0.40594539046287537,-0.228641077876091,0.9827277064323425,0.5365006923675537,0.46337032318115234,-0.4514119029045105,0.9789360761642456,0.4402635395526886,0.4623589515686035,-0.4559045433998108,0.9661218523979187,0.5261033773422241,0.4911597967147827,-0.5072004795074463,0.9638957381248474,0.44900843501091003,0.4890149235725403,-0.5121768712997437,0.9469998478889465,0.5187891721725464,0.4737662076950073,-0.5212298035621643,0.9637806415557861,0.45607075095176697,0.47452765703201294,-0.5232207179069519,0.9455380439758301,0.5196936726570129,0.46557027101516724,-0.46108633279800415,0.9482481479644775,0.45536181330680847,0.46462661027908325,-0.4653977155685425,0.9262509346008301,0.5137436389923096,0.5492599010467529,-0.00397079810500145,0.9998369812965393,0.4562152624130249,0.5466288924217224,0.003919966984540224,0.9998641014099121,0.5180070400238037,0.7354230880737305,-0.006280994042754173,0.9937390089035034,0.4549773335456848,0.7331724166870117,-0.009514007717370987,0.994969367980957,0.5115658640861511,0.8984251022338867,0.2191018909215927,0.9908117055892944,0.4657549560070038,0.8916254639625549,0.21542270481586456,0.9915400743484497,0.5060893297195435,0.9166579842567444,0.2326907217502594,0.9066899418830872,0.4729563891887665,0.9138683676719666,0.22992166876792908,0.8776089549064636,0.5211880207061768,0.9532572627067566,0.09733834117650986,0.9833617806434631,0.4529045820236206,0.9554438591003418,0.09517814218997955,0.9857326745986938
Mae_Geri,0.48328688740730286,0.15888743102550507,-0.3534731864929199,0.9999876618385315,0.4911998510360718,0.14173859357833862,-0.3315366804599762,0.9999746084213257,0.4957226812839508,0.14278367161750793,-0.33158284425735474,0.9999744892120361,0.4995271861553192,0.14407308399677277,-0.3316151201725006,0.9999681711196899,0.477717787027359,0.141109898686409,-0.3294876515865326,0.999972939491272,0.4733580946922302,0.14155729115009308,-0.32954785227775574,0.9999749660491943,0.4703373908996582,0.14257603883743286,-0.32956960797309875,0.999968945980072,0.5065823197364807,0.1564374417066574,-0.20615069568157196,0.9999611973762512,0.4669591188430786,0.15468227863311768,-0.19599784910678864,0.9999695420265198,0.49140214920043945,0.1841036081314087,-0.3077857494354248,0.9999908208847046,0.4754275977611542,0.18288175761699677,-0.305065780878067,0.9999910593032837,0.5405176877975464,0.29084300994873047,-0.14566533267498016,0.9999164342880249,0.43429964780807495,0.28251010179519653,-0.1331886500120163,0.9999045729637146,0.5605022311210632,0.40172457695007324,-0.24411125481128693,0.988986074924469,0.4146136939525604,0.4062432646751404,-0.23100434243679047,0.9821460843086243,0.5365172624588013,0.46367061138153076,-0.45481908321380615,0.9788095951080322,0.44022244215011597,0.4623121917247772,-0.45996367931365967,0.9652358889579773,0.5260760188102722,0.4911755621433258,-0.5109491944313049,0.9632877111434937,0.44902750849723816,0.4889523386955261,-0.5166137218475342,0.9454194903373718,0.5187901854515076,0.47367218136787415,-0.5248042345046997,0.9632463455200195,0.45609375834465027,0.4744935929775238,-0.5276103615760803,0.9440025091171265,0.519694447517395,0.46546605229377747,-0.4644857943058014,0.9476413726806641,0.45536428689956665,0.46456876397132874,-0.46951836347579956,0.9244654178619385,0.5137222409248352,0.5493834018707275,-0.00396816898137331,0.999828577041626,0.4561910331249237,0.5466739535331726,0.003917844034731388,0.9998575448989868,0.5179421901702881,0.7355220317840576,-0.006716863717883825,0.9937430024147034,0.45491471886634827,0.7332260608673096,-0.010660122148692608,0.9949203133583069,0.5115873217582703,0.8984275460243225,0.22037407755851746,0.9907211065292358,0.46579617261886597,0.8916279673576355,0.21579116582870483,0.9915367364883423,0.506070613861084,0.9166831374168396,0.2341340333223343,0.9067039489746094,0.4729540944099426,0.9138748049736023,0.23046259582042694,0.8782255053520203,0.5211958885192871,0.9530726075172424,0.09839869290590286,0.9832302331924438,0.45288434624671936,0.9554564356803894,0.09516621381044388,0.985677182674408
Mae_Geri,0.48323720693588257,0.1588880866765976,-0.354533851146698,0.9999871253967285,0.49117332696914673,0.14172595739364624,-0.3325735628604889,0.9999736547470093,0.49572324752807617,0.14277179539203644,-0.3326197564601898,0.9999734163284302,0.49952784180641174,0.14405524730682373,-0.33265161514282227,0.9999671578407288,0.47760269045829773,0.14110881090164185,-0.33052849769592285,0.9999721050262451,0.47326990962028503,0.14155147969722748,-0.33058983087539673,0.9999740123748779,0.47029587626457214,0.14256596565246582,-0.3306123912334442,0.9999681115150452,0.5064788460731506,0.15629203617572784,-0.2070544958114624,0.9999596476554871,0.4669248163700104,0.1546754091978073,-0.19693467020988464,0.9999681711196899,0.4913490116596222,0.18411050736904144,-0.3088039457798004,0.9999904632568359,0.47532978653907776,0.18289558589458466,-0.3060932755470276,0.999990701675415,0.5405123233795166,0.2908431887626648,-0.14677967131137848,0.9999138712882996,0.43430230021476746,0.2824157774448395,-0.13354261219501495,0.9999001026153564,0.5605542659759521,0.4020487368106842,-0.24442844092845917,0.989104151725769,0.4146037697792053,0.40642690658569336,-0.23115655779838562,0.9815685749053955,0.5365274548530579,0.4639131426811218,-0.45433542132377625,0.97865229845047,0.44019657373428345,0.4622824490070343,-0.4602823853492737,0.9643457531929016,0.5260401964187622,0.49119365215301514,-0.5103687644004822,0.9626650810241699,0.44904646277427673,0.4889044463634491,-0.5170336961746216,0.943877637386322,0.518785834312439,0.47359976172447205,-0.524337112903595,0.9626888036727905,0.4561127722263336,0.47446393966674805,-0.5281023979187012,0.9424993991851807,0.5196934938430786,0.4653871953487396,-0.46401941776275635,0.9469995498657227,0.4553665518760681,0.464534729719162,-0.469884991645813,0.9227179288864136,0.513706624507904,0.5495042204856873,-0.003980126231908798,0.9998204112052917,0.45618173480033875,0.5467377305030823,0.003930287901312113,0.999851405620575,0.5178983807563782,0.7355455756187439,-0.005182412452995777,0.9937268495559692,0.4548736810684204,0.7332503795623779,-0.010273583233356476,0.9948596954345703,0.5115994215011597,0.8984268307685852,0.22283640503883362,0.9906038641929626,0.4658258259296417,0.8916289210319519,0.21717609465122223,0.9915192127227783,0.506051242351532,0.9166903495788574,0.23669517040252686,0.9064919352531433,0.47294819355010986,0.9138880968093872,0.23196323215961456,0.8787012100219727,0.5211971998214722,0.9528717398643494,0.10098472982645035,0.9830676913261414,0.45287254452705383,0.9554610848426819,0.09644623845815659,0.9856127500534058
Mae_Geri,0.48320308327674866,0.1588795930147171,-0.3529995381832123,0.999986469745636,0.49115273356437683,0.14169587194919586,-0.3310012221336365,0.9999724626541138,0.49572405219078064,0.14274346828460693,-0.33104652166366577,0.9999721050262451,0.49952855706214905,0.14401771128177643,-0.33107510209083557,0.9999657869338989,0.4775039255619049,0.14109772443771362,-0.32908087968826294,0.9999709725379944,0.4731927514076233,0.14153379201889038,-0.3291390836238861,0.9999728202819824,0.4702495038509369,0.14254280924797058,-0.32915884256362915,0.9999669790267944,0.5063912868499756,0.15613102912902832,-0.20576007664203644,0.9999576807022095,0.46687543392181396,0.15466421842575073,-0.19624657928943634,0.999966561794281,0.49132198095321655,0.18410728871822357,-0.30742859840393066,0.9999899864196777,0.47524821758270264,0.18289560079574585,-0.30487093329429626,0.9999902248382568,0.5404982566833496,0.29084327816963196,-0.14680105447769165,0.9999104738235474,0.434302419424057,0.2822984457015991,-0.13358841836452484,0.9998955130577087,0.5605705380439758,0.40203234553337097,-0.2456749677658081,0.9890528917312622,0.4146069586277008,0.40652230381965637,-0.23258034884929657,0.9809757471084595,0.5363589525222778,0.4640223979949951,-0.4568977355957031,0.9781263470649719,0.44018611311912537,0.46224862337112427,-0.4620349407196045,0.9633859992027283,0.5258581638336182,0.4911959171295166,-0.5131432414054871,0.9615601301193237,0.449042946100235,0.4888306260108948,-0.5188583135604858,0.942323625087738,0.5186010599136353,0.4735739231109619,-0.5269976854324341,0.9616535902023315,0.456112265586853,0.47444283962249756,-0.5299185514450073,0.9409862756729126,0.5194985866546631,0.46535176038742065,-0.46668145060539246,0.9457536339759827,0.4553632438182831,0.464515745639801,-0.4717079997062683,0.9209712743759155,0.5136814713478088,0.5495268702507019,-0.003992968238890171,0.9998127222061157,0.4561699330806732,0.5467380285263062,0.003943458665162325,0.9998457431793213,0.5178734660148621,0.7355236411094666,-0.0056624035350978374,0.9937276840209961,0.45485129952430725,0.7332189083099365,-0.010527514852583408,0.9948182702064514,0.5116082429885864,0.8984272480010986,0.22184735536575317,0.9905285239219666,0.46585944294929504,0.8916275501251221,0.21678265929222107,0.9915045499801636,0.506025493144989,0.9167057275772095,0.23562155663967133,0.9063476920127869,0.4729461073875427,0.9138844013214111,0.2315467745065689,0.8790468573570251,0.5212020874023438,0.9527140855789185,0.09985959529876709,0.9829498529434204,0.4528614580631256,0.9554637670516968,0.09632327407598495,0.9855489730834961
